EmpID,ProjectID,DateFrom,DateTo
108,101,2011-12-05,2012-05-07
106,108,2023-01-13,2023-07-14
110,108,2021-04-07,2021-09-29
107,105,2012-04-08,2012-08-27
106,107,2019-08-16,2020-01-12
107,107,2012-10-31,2013-05-01
107,109,2021-01-24,2021-07-08
104,108,2016-05-03,2016-08-30
108,110,2011-11-28,2012-05-23
108,101,2019-09-14,2020-02-12
106,102,2023-04-14,2023-09-22
105,101,2012-10-20,2013-04-27
106,105,2018-03-20,2018-07-29
104,101,2015-02-25,2015-08-18
107,107,2020-09-06,2021-03-25
105,105,2013-10-14,2014-03-04
106,106,2013-10-10,2014-02-19
104,102,2014-10-05,2015-03-07
103,108,2014-10-21,2015-02-25
101,106,2020-02-11,2020-06-16
110,101,2011-11-04,2012-04-25
108,104,2012-11-08,2013-03-19
110,106,2011-08-20,2012-01-10
102,104,2015-02-23,2015-07-29
105,108,2010-06-18,2010-12-28
110,106,2010-01-30,2010-07-13
109,107,2018-09-15,2018-12-24
105,108,2014-09-03,2015-01-24
106,108,2015-03-11,2015-09-29
110,107,2016-12-13,2017-06-18
110,107,2013-09-22,2014-02-26
110,105,2021-12-09,2022-06-04
110,102,2013-11-04,2014-04-02
109,107,2014-02-21,2014-07-30
109,105,2019-03-05,2019-07-17
104,107,2010-10-01,2011-05-05
103,105,2021-04-22,2021-09-13
109,107,2012-04-10,2012-09-25
105,108,2019-09-24,2020-01-20
110,102,2022-11-06,2023-04-21
105,104,2019-11-13,2020-03-07
105,107,2020-01-06,2020-04-14
105,105,2022-10-06,2023-03-15
104,106,2021-09-03,2022-04-21
109,101,2015-03-31,2015-07-25
105,110,2017-02-10,2017-08-27
108,101,2019-01-22,2019-07-10
106,108,2017-11-26,2018-03-30
102,105,2021-02-24,2021-07-23
105,104,2019-07-17,2019-11-17
106,110,2017-02-01,2017-07-25
107,105,2021-08-22,2022-02-19
102,101,2010-04-20,2010-09-07
107,103,2018-02-04,2018-08-31
110,102,2010-03-09,2010-07-23
110,101,2012-12-27,2013-08-10
101,102,2012-09-09,2013-01-04
102,106,2017-04-09,2017-09-20
101,105,2016-03-07,2016-07-11
107,110,2017-08-13,2018-01-01
105,110,2022-12-08,2023-05-25
103,109,2021-10-04,2022-04-21
107,110,2012-04-21,2012-10-25
110,110,2017-09-20,2018-04-07
108,101,2023-09-01,2024-01-18
105,103,2010-08-11,2011-02-17
108,109,2014-10-09,2015-04-10
104,108,2017-10-12,2018-03-02
107,106,2015-07-04,2015-11-11
105,102,2017-12-27,2018-07-05
103,110,2015-04-30,2015-10-17
109,107,2020-06-13,2020-10-31
102,101,2019-09-03,2020-02-23
106,109,2022-07-20,2022-12-31
104,106,2023-07-25,2024-01-15
106,103,2012-11-20,2013-03-21
106,107,2021-02-20,2021-07-22
109,101,2023-10-05,2024-02-16
109,105,2023-03-26,2023-09-19
106,104,2018-04-06,2018-08-27
103,107,2019-11-22,2020-04-25
105,103,2023-06-21,2023-11-16
108,103,2016-05-22,2016-09-23
110,104,2019-09-14,2020-02-29
105,110,2020-09-03,2021-02-05
102,103,2019-07-09,2020-01-13
102,105,2012-07-23,2012-11-11
103,101,2022-12-30,2023-06-05
104,110,2010-09-29,2011-03-07
106,108,2021-09-16,2022-03-31
108,109,2015-08-15,2015-12-30
106,106,2019-05-22,2019-10-27
107,104,2020-06-08,2020-11-06
105,102,2013-05-10,2013-10-24
107,107,2022-06-27,2022-11-10
102,109,2013-10-18,2014-05-06
101,102,2011-04-02,2011-08-16
104,109,2014-12-07,2015-06-11
108,103,2016-10-10,2017-03-23
105,106,2018-08-31,2019-02-21
110,101,2010-01-20,2010-06-24
101,107,2013-09-13,2014-03-10
105,108,2011-08-08,2011-12-17
103,101,2011-03-29,2011-11-14
103,102,2015-04-13,2015-08-13
109,109,2022-10-22,2023-05-27
109,108,2023-04-01,2023-11-03
107,102,2020-09-25,2021-03-01
106,107,2013-10-25,2014-04-17
101,107,2023-05-13,2023-08-27
110,102,2016-04-15,2016-08-21
106,103,2010-04-06,2010-11-15
107,107,2021-09-25,2022-03-05
108,110,2016-04-18,2016-09-27
103,106,2015-12-03,2016-04-20
101,104,2018-05-29,2018-10-22
104,108,2023-07-19,2023-12-08
107,103,2020-10-11,2021-04-17
109,106,2019-02-15,2019-07-10
104,107,2019-09-24,2020-04-13
102,110,2022-08-01,2023-01-22
108,101,2015-04-17,2015-11-09
101,110,2019-07-06,2019-11-11
109,110,2010-08-28,2011-01-11
106,105,2022-12-19,2023-06-01
110,107,2017-02-15,2017-06-21
102,102,2023-02-21,2023-08-30
108,103,2012-08-17,2013-02-12
109,106,2022-02-01,2022-07-08
107,104,2020-03-18,2020-10-08
104,104,2016-05-13,2016-09-02
109,101,2010-03-30,2010-08-18
108,105,2021-04-03,2021-10-03
101,106,2018-09-18,2019-03-01
106,107,2023-10-26,2024-05-24
104,101,2017-05-11,2017-09-12
103,103,2023-11-10,2024-02-28
105,103,2010-11-08,2011-04-10
106,108,2014-03-29,2014-08-08
107,106,2013-01-13,2013-07-11
110,109,2014-10-26,2015-03-26
102,106,2014-05-04,2014-10-31
108,107,2014-03-09,2014-09-19
101,105,2010-01-27,2010-09-15
109,101,2014-07-28,2014-12-29
110,104,2010-01-08,2010-05-28
109,106,2014-02-22,2014-07-15
105,106,2012-01-02,2012-08-01
104,109,2022-12-10,2023-07-04
104,104,2016-12-15,2017-07-13
103,109,2019-11-23,2020-05-25
109,101,2010-11-05,2011-04-13
106,104,2023-03-22,2023-09-05
101,107,2015-03-11,2015-09-04
110,104,2021-02-03,2021-08-17
105,107,2022-12-19,2023-05-28
105,105,2021-07-10,2022-02-24
105,105,2016-12-12,2017-04-04
106,106,2015-05-31,2015-12-07
107,105,2018-05-10,2018-11-19
106,104,2015-07-03,2015-12-05
110,106,2016-02-21,2016-08-11
109,103,2014-11-04,2015-04-14
107,107,2019-06-26,2019-12-24
107,110,2022-01-02,2022-04-21
104,106,2012-06-09,2012-11-26
105,108,2016-02-28,2016-08-19
109,106,2014-10-02,2015-04-08
101,106,2021-11-14,2022-04-29
102,108,2017-07-17,2017-12-12
110,109,2013-02-15,2013-07-21
101,110,2020-06-11,2020-12-06
102,103,2011-10-21,2012-03-09
108,105,2012-07-01,2012-11-06
110,103,2012-03-01,2012-06-25
109,104,2015-01-02,2015-06-15
108,102,2015-08-07,2016-02-09
110,108,2021-01-20,2021-05-20
108,105,2015-04-15,2015-08-05
101,109,2014-07-04,2014-12-12
106,108,2019-12-20,2020-04-16
106,102,2014-06-15,2014-12-25
106,109,2020-04-17,2020-11-19
102,106,2017-06-02,2017-10-31
108,108,2020-12-02,2021-04-14
101,106,2016-08-20,2017-03-02
101,103,2010-04-16,2010-09-15
107,110,2017-04-04,2017-09-03
108,107,2014-08-02,2015-03-04
106,110,2022-07-25,2023-01-13
108,104,2022-11-03,2023-05-17
106,101,2022-08-08,2023-02-23
110,106,2013-06-20,2013-10-27
103,110,2010-04-27,2010-09-25
108,105,2017-03-13,2017-08-26
102,109,2011-08-29,2012-01-15
107,103,2017-10-22,2018-04-03
104,102,2021-08-04,2022-01-06
105,108,2015-12-07,2016-04-08
108,110,2016-02-19,2016-07-26
105,106,2011-02-20,2011-06-29
102,104,2022-08-16,2023-02-07
105,107,2021-11-21,2022-03-18
102,106,2015-04-03,2015-08-30
104,107,2015-06-10,2015-12-21
110,102,2018-02-03,2018-08-24
102,102,2016-11-15,2017-06-16
102,102,2021-12-05,2022-05-20
107,109,2013-07-15,2013-11-22
108,103,2019-01-19,2019-06-11
103,104,2013-07-19,2013-12-16
107,102,2021-05-25,2021-12-01
110,103,2015-11-12,2016-05-14
107,106,2017-12-11,2018-06-16
105,107,2019-08-19,2019-11-29
105,109,2020-11-17,2021-04-21
106,110,2016-01-28,2016-06-27
110,110,2017-08-03,2018-01-17
104,106,2023-04-01,2023-09-15
109,102,2012-02-06,2012-07-25
101,110,2013-08-10,2014-03-15
103,103,2013-04-28,2013-09-17
106,106,2022-10-17,2023-04-24
104,103,2013-03-06,2013-08-23
101,101,2012-03-06,2012-08-26
110,101,2023-07-15,2023-12-21
109,102,2020-12-16,2021-06-07
110,103,2010-05-01,2010-09-04
107,110,2019-04-05,2019-08-24
103,102,2013-05-05,2013-10-14
104,105,2012-01-18,2012-07-28
104,108,2014-11-23,2015-05-14
102,109,2017-06-12,2017-09-14
103,109,2011-11-17,2012-04-26
106,109,2018-08-06,2019-01-25
110,109,2016-02-27,2016-06-18
104,108,2013-05-11,2013-10-27
103,109,2019-06-17,2019-11-01
106,106,2017-07-02,2018-01-07
110,106,2019-02-24,2019-06-18
102,104,2018-07-30,2018-12-18
107,107,2010-05-11,2010-09-27
104,104,2021-06-23,2021-11-25
105,107,2022-02-25,2022-07-30
105,110,2010-03-07,2010-07-04
107,103,2011-05-09,2011-10-19
102,109,2011-12-17,2012-04-15
110,102,2023-10-08,2024-03-03
106,105,2017-09-19,2018-03-07
109,106,2016-09-18,2017-03-08
107,109,2018-07-08,2018-12-19
107,110,2017-12-17,2018-06-07
101,103,2015-01-08,2015-05-27
102,103,2015-12-27,2016-05-31
110,105,2012-11-04,2013-03-19
102,102,2012-05-25,2012-11-07
110,104,2015-02-10,2015-06-03
107,101,2016-08-19,2017-01-11
103,103,2020-10-02,2021-02-10
106,104,2016-03-29,2016-09-10
107,104,2023-07-07,2023-10-21
104,105,2021-02-13,2021-07-10
102,106,2016-11-25,2017-05-16
101,103,2015-07-10,2015-11-11
103,109,2013-02-15,2013-07-08
109,106,2014-07-08,2015-01-22
107,106,2020-03-21,2020-08-22
107,106,2019-10-11,2020-04-12
109,102,2023-10-03,2024-02-18
101,105,2019-07-27,2020-01-10
110,102,2021-05-12,2021-11-13
102,108,2015-05-05,2015-10-23
106,109,2015-01-20,2015-08-04
101,107,2011-07-23,2011-12-24
103,101,2022-07-01,2022-12-01
109,101,2021-02-19,2021-08-12
109,105,2021-05-22,2021-11-06
103,102,2018-05-25,2018-10-27
104,108,2010-04-28,2010-08-28
102,102,2021-02-12,2021-07-24
104,109,2012-11-08,2013-03-18
107,110,2020-09-04,2021-02-10
101,101,2014-01-21,2014-05-26
103,110,2021-11-11,2022-04-04
106,101,2023-06-27,2023-12-05
108,109,2016-09-18,2017-01-28
105,104,2022-12-31,2023-06-11
103,104,2019-05-09,2019-08-31
107,102,2011-04-23,2011-11-16
102,110,2015-04-12,2015-09-14
107,103,2021-04-21,2022-01-02
105,108,2011-10-20,2012-02-15
103,109,2018-03-31,2018-08-16
101,108,2013-02-28,2013-09-10
103,110,2010-05-02,2010-11-11
108,110,2016-03-29,2016-10-27
104,101,2017-02-20,2017-08-07
101,102,2016-09-26,2017-02-19
105,110,2020-12-21,2021-05-07
101,106,2010-09-15,2011-01-20
102,105,2010-06-19,2010-12-05
107,109,2022-03-19,2022-08-31
109,106,2021-06-24,2021-10-21
109,103,2020-12-25,2021-05-29
101,110,2021-09-16,2022-02-09
109,104,2010-04-20,2010-09-19
107,104,2023-08-23,2024-01-31
103,109,2018-08-26,2018-12-24
101,102,2018-07-13,2018-12-20
101,105,2017-05-28,2017-11-02
108,101,2016-05-28,2016-11-29
105,104,2015-11-28,2016-05-29
101,102,2014-07-17,2015-01-18
104,109,2010-08-23,2010-12-29
106,110,2016-02-14,2016-06-06
107,109,2022-12-09,2023-06-11
102,104,2020-02-17,2020-07-19
109,104,2014-10-18,2015-03-26
105,104,2010-05-30,2010-10-11
103,106,2016-11-02,2017-03-13
106,108,2011-12-02,2012-05-07
106,110,2012-07-03,2012-11-30
109,104,2010-07-04,2010-11-11
107,102,2023-02-05,2023-08-08
110,105,2022-10-20,2023-04-27
104,102,2021-10-12,2022-03-10
105,105,2012-01-11,2012-05-22
110,107,2014-10-25,2015-04-25
101,107,2021-03-27,2021-08-22
101,105,2016-10-15,2017-03-10
103,110,2016-06-04,2016-12-04
109,102,2022-06-04,2022-11-19
107,106,2017-04-05,2017-09-22
102,106,2020-01-29,2020-08-07
104,105,2021-10-29,2022-02-26
101,107,2017-09-24,2018-02-09
108,108,2012-12-28,2013-05-29
102,106,2019-05-15,2019-10-22
108,108,2018-11-15,2019-04-19
102,102,2021-06-28,2021-11-28
105,104,2015-03-25,2015-08-29
101,107,2018-12-20,2019-07-18
103,101,2019-08-11,2020-01-04
103,101,2021-08-24,2022-01-21
105,103,2013-10-29,2014-05-29
104,110,2016-03-06,2016-09-08
104,106,2019-07-28,2020-01-19
110,104,2020-11-10,2021-06-01
101,109,2017-06-24,2017-11-13
107,101,2021-09-03,2022-03-31
106,101,2014-12-31,2015-07-04
108,108,2014-11-01,2015-04-14
110,108,2018-01-18,2018-05-14
102,104,2019-09-14,2020-03-16
110,109,2018-02-11,2018-06-06
105,102,2023-03-13,2023-07-29
106,104,2018-07-27,2019-01-14
109,106,2022-05-05,2022-12-21
102,110,2021-11-26,2022-05-17
102,109,2022-08-27,2023-01-27
104,105,2016-05-13,2016-11-13
103,104,2018-11-11,2019-03-28
106,109,2015-05-31,2015-12-02
104,110,2011-04-14,2011-09-10
102,101,2016-06-30,2016-12-24
103,101,2019-05-24,2019-10-06
109,107,2022-03-11,2022-08-16
108,109,2020-05-14,2020-09-21
109,110,2010-11-18,2011-04-14
107,104,2013-03-05,2013-08-21
102,104,2017-02-03,2017-07-10
108,103,2020-06-04,2020-12-08
107,103,2011-12-11,2012-05-24
101,109,2012-04-28,2012-10-27
109,103,2019-09-11,2020-02-10
107,110,2011-06-25,2012-01-04
106,110,2010-05-06,2010-09-19
101,103,2022-02-04,2022-08-04
103,102,2010-04-29,2010-10-02
102,104,2012-10-09,2013-03-13
105,103,2010-03-17,2010-07-09
103,102,2020-07-03,2020-12-06
104,106,2015-11-28,2016-05-09
105,108,2019-02-06,2019-07-13
107,107,2011-08-21,2012-03-17
107,107,2021-10-16,2022-06-14
105,103,2015-02-16,2015-07-28
110,110,2018-09-30,2019-03-28
101,109,2014-05-19,2014-11-14
110,108,2017-05-07,2017-09-07
101,102,2019-02-16,2019-08-04
104,109,2018-03-09,2018-09-20
103,107,2020-08-04,2020-12-26
106,108,2014-10-12,2015-02-21
108,110,2018-08-30,2019-02-10
102,103,2011-07-30,2012-01-01
110,106,2018-10-14,2019-04-18
105,108,2017-06-22,2017-11-21
104,104,2012-01-16,2012-07-11
101,101,2021-08-31,2022-02-09
103,102,2016-08-18,2017-01-13
101,101,2013-01-06,2013-05-29
109,106,2022-12-20,2023-05-08
103,102,2018-02-18,2018-07-03
103,103,2023-07-22,2024-01-22
106,101,2018-07-28,2018-12-11
108,101,2015-04-27,2015-09-16
101,101,2015-07-03,2016-01-23
102,109,2023-06-24,2023-12-07
106,109,2010-10-12,2011-03-20
106,103,2011-04-28,2011-10-10
103,110,2013-04-11,2013-08-26
104,102,2012-05-30,2012-11-28
101,107,2017-08-17,2018-03-10
103,108,2013-07-25,2013-12-15
106,101,2015-04-03,2015-10-10
103,102,2010-11-16,2011-04-25
101,103,2010-10-28,2011-06-07
109,107,2011-02-04,2011-07-16
101,108,2019-07-16,2020-01-09
107,103,2015-10-14,2016-04-28
102,105,2016-08-09,2016-11-30
102,109,2017-11-20,2018-05-27
106,108,2020-06-11,2020-11-21
105,107,2017-09-02,2018-01-08
106,110,2016-05-28,2016-10-15
103,108,2013-03-29,2013-09-06
101,104,2012-11-24,2013-05-04
105,102,2016-04-12,2016-08-25
106,108,2017-01-09,2017-06-10
102,103,2014-12-18,2015-05-27
108,107,2015-11-25,2016-04-08
105,101,2021-12-18,2022-05-24
106,110,2013-05-06,2013-09-24
101,101,2019-08-18,2020-02-20
108,106,2017-04-25,2017-12-18
107,109,2017-12-10,2018-07-18
106,108,2012-09-21,2013-03-19
102,104,2015-12-30,2016-06-08
109,101,2016-12-11,2017-06-30
104,107,2021-08-22,2022-01-26
110,103,2012-10-16,2013-05-02
107,104,2018-03-09,2018-08-15
102,102,2019-10-27,2020-04-21
101,103,2019-01-20,2019-06-01
103,105,2012-06-11,2012-11-20
110,108,2015-06-05,2015-11-18
103,103,2010-10-03,2011-03-04
110,107,2022-07-25,2023-01-17
109,105,2021-06-30,2021-12-09
107,106,2012-12-30,2013-06-29
104,105,2023-10-22,2024-04-17
103,105,2016-10-08,2017-03-26
101,106,2019-10-31,2020-02-12
101,104,2013-11-23,2014-06-06
108,107,2017-10-31,2018-04-02
108,105,2016-10-18,2017-05-22
103,108,2019-09-01,2020-01-31
107,107,2010-06-20,2010-11-29
110,107,2014-04-21,2014-09-26
103,102,2011-08-15,2011-12-06
107,110,2020-11-22,2021-03-27
107,107,2022-10-06,2023-03-21
101,109,2016-12-29,2017-07-27
106,104,2014-07-27,2015-01-06
102,102,2014-04-17,2014-09-15
104,110,2022-10-15,2023-03-02
105,104,2017-02-18,2017-08-30
106,110,2010-02-11,2010-07-06
101,103,2022-03-25,2022-08-22
105,105,2020-03-07,2020-09-08
103,109,2011-03-02,2011-08-10
104,109,2013-12-18,2014-05-10
105,102,2019-07-17,2019-12-29
106,106,2020-11-02,2021-04-19
103,110,2015-03-08,2015-08-22
103,103,2018-06-15,2018-11-04
103,104,2017-08-13,2018-01-21
109,103,2023-10-18,2024-03-23
104,110,2022-06-27,2023-02-09
104,105,2010-03-30,2010-09-09
107,102,2021-03-04,2021-09-12
103,102,2013-12-03,2014-04-26
101,108,2018-12-29,2019-06-21
107,102,2021-06-27,2022-01-11
109,105,2021-07-12,2021-10-29
109,109,2015-11-27,2016-04-21
104,108,2017-06-14,2017-11-05
104,104,2015-08-12,2016-02-02
107,105,2012-08-18,2013-03-22
102,110,2016-03-16,2016-09-02
103,105,2016-06-29,2016-12-07
102,110,2013-12-07,2014-05-04
109,107,2015-01-27,2015-06-21
101,109,2015-10-03,2016-03-18
109,106,2022-11-08,2023-03-18
108,108,2013-07-26,2013-12-14
105,103,2021-08-14,2022-01-29
109,103,2018-01-24,2018-05-16
110,102,2018-08-15,2019-01-10
110,103,2018-06-12,2018-09-19
110,103,2017-05-03,2017-09-20
106,110,2016-10-19,2017-03-17
101,109,2017-05-31,2017-12-04
104,105,2018-01-13,2018-07-08
103,105,2016-04-18,2016-09-21
108,107,2019-10-14,2020-03-02
108,101,2013-05-21,2013-12-05
105,108,2020-08-16,2021-02-11
107,110,2018-04-26,2018-12-07
104,109,2011-01-12,2011-06-25
101,108,2010-03-07,2010-08-18
102,105,2017-08-26,2017-12-15
104,101,2012-03-18,2012-09-03
103,108,2011-08-09,2011-12-27
106,108,2012-10-27,2013-04-12
109,110,2018-07-30,2018-12-29
101,103,2010-11-17,2011-04-15
102,110,2016-05-11,2016-09-26
104,105,2019-01-28,2019-06-22
109,103,2021-02-28,2021-08-04
106,104,2013-01-02,2013-06-18
106,104,2023-02-12,2023-09-05
102,109,2023-09-19,2024-02-18
107,109,2022-04-21,2022-10-12
108,102,2023-02-15,2023-07-11
104,102,2019-02-09,2019-09-02
108,105,2022-11-17,2023-06-02
105,107,2015-09-09,2016-01-11
106,102,2019-11-06,2020-03-15
110,104,2018-07-27,2019-02-11
101,109,2018-01-09,2018-06-10
109,101,2015-02-13,2015-07-10
102,107,2020-07-08,2020-12-28
101,106,2015-12-21,2016-03-25
104,106,2022-05-30,2022-10-30
103,110,2022-03-03,2022-07-03
107,104,2010-08-21,2011-01-24
105,108,2016-01-26,2016-06-17
103,107,2016-08-20,2016-12-27
101,107,2017-01-15,2017-05-25
105,103,2023-12-29,2024-05-03
106,107,2022-08-03,2022-12-14
103,103,2014-07-11,2014-11-18
104,108,2014-08-11,2015-02-01
102,104,2023-04-17,2023-08-13
101,103,2021-06-13,2021-11-20
103,106,2016-08-23,2016-12-01
105,106,2013-03-23,2013-07-15
103,103,2022-04-20,2022-08-20
106,103,2019-09-23,2020-03-02
101,101,2019-03-04,2019-09-21
105,108,2016-09-27,2017-03-04
105,103,2023-08-08,2023-12-31
110,103,2019-03-10,2019-07-23
109,110,2018-10-13,2019-04-22
102,104,2010-12-15,2011-05-24
103,101,2022-04-14,2022-10-10
101,106,2014-08-14,2015-03-09
101,107,2014-08-18,2015-02-18
103,104,2013-01-26,2013-06-21
106,106,2017-03-21,2017-08-14
107,108,2019-08-14,2020-01-08
106,104,2022-05-09,2022-10-18
105,107,2011-11-14,2012-06-16
103,105,2021-03-08,2021-07-10
102,102,2018-08-30,2019-02-28
106,105,2023-03-30,2023-08-10
105,109,2012-06-08,2012-12-02
103,108,2012-08-28,2013-01-23
101,104,2016-12-08,2017-05-01
102,105,2015-11-01,2016-03-20
102,110,2012-04-12,2012-06-19
106,109,2016-12-03,2017-04-20
105,104,2016-02-22,2016-08-06
104,109,2010-04-13,2010-09-27
102,109,2017-02-02,2017-06-23
101,108,2019-01-29,2019-06-07
104,110,2021-10-11,2022-03-26
106,106,2023-08-23,2024-01-22
109,103,2019-03-03,2019-06-22
107,102,2012-08-11,2012-12-24
101,108,2016-05-03,2016-10-10
105,108,2016-06-18,2016-11-19
105,104,2021-04-16,2021-11-02
110,103,2010-07-13,2011-01-17
110,110,2011-12-09,2012-06-03
109,105,2010-01-17,2010-06-03
109,104,2014-08-07,2014-11-24
109,107,2015-08-18,2016-01-04
102,110,2021-11-07,2022-03-09
105,107,2022-01-31,2022-06-26
108,108,2013-01-14,2013-06-18
101,109,2015-10-31,2016-03-08
103,107,2011-01-09,2011-05-14
105,104,2011-04-04,2011-09-22
107,103,2013-12-26,2014-05-25
102,104,2018-06-23,2018-11-15
110,103,2016-02-19,2016-07-18
103,103,2016-09-09,2017-01-11
110,101,2015-09-04,2016-03-12
103,110,2011-01-23,2011-06-25
102,108,2015-07-20,2015-11-09
106,105,2020-10-16,2021-03-08
105,109,2022-09-06,2023-02-28
103,109,2014-11-13,2015-05-31
107,104,2023-12-09,2024-07-23
110,107,2019-10-05,2020-03-13
107,102,2020-04-25,2020-10-20
105,102,2021-06-10,2021-10-14
110,101,2019-03-08,2019-09-03
106,109,2023-12-04,2024-05-26
106,108,2017-04-05,2017-10-01
101,105,2013-05-06,2013-10-26
109,107,2014-06-24,2014-12-13
104,101,2019-02-23,2019-07-29
105,102,2010-07-26,2010-12-18
101,105,2022-12-03,2023-04-30
106,110,2019-04-15,2019-09-19
108,106,2016-12-14,2017-06-28
102,107,2018-11-21,2019-04-28
101,101,2014-08-20,2015-01-30
109,101,2020-02-24,2020-08-14
103,107,2017-09-28,2018-03-15
109,110,2010-05-29,2010-12-07
109,108,2018-01-21,2018-07-21
106,103,2012-03-29,2012-10-06
101,105,2012-03-22,2012-07-17
105,104,2018-08-31,2019-02-16
104,105,2016-08-07,2017-01-03
102,110,2012-03-21,2012-08-14
104,105,2010-09-28,2011-03-31
106,110,2010-11-03,2011-04-29
103,106,2012-12-17,2013-05-17
110,103,2014-03-19,2014-08-05
101,103,2022-08-16,2023-02-24
104,108,2013-05-13,2013-10-02
103,105,2015-10-11,2016-03-03
104,104,2023-03-15,2023-09-04
106,108,2018-02-28,2018-06-18
101,104,2017-07-13,2017-12-15
102,109,2015-04-05,2015-11-02
108,105,2011-05-09,2011-10-24
107,104,2014-04-17,2014-10-22
104,103,2020-09-05,2021-01-11
103,108,2018-04-07,2018-09-17
107,104,2017-09-12,2018-02-19
105,104,2012-02-05,2012-06-22
101,103,2015-03-04,2015-06-16
107,104,2020-10-14,2021-04-16
101,110,2019-12-30,2020-06-20
108,102,2022-09-05,2023-01-22
105,104,2014-04-15,2014-08-19
106,103,2016-11-25,2017-05-06
103,103,2019-03-05,2019-07-17
107,108,2014-03-08,2014-08-29
104,105,2017-09-05,2018-02-12
101,110,2013-10-13,2014-04-23
108,109,2018-01-18,2018-06-02
109,104,2016-12-29,2017-06-12
105,107,2021-05-10,2021-11-24
105,105,2022-01-23,2022-06-09
107,106,2012-01-14,2012-06-16
110,103,2010-02-23,2010-08-02
103,107,2010-08-12,2011-01-26
110,103,2016-03-16,2016-09-11
104,103,2021-03-13,2021-10-01
101,106,2013-02-20,2013-05-30
104,105,2019-02-23,2019-07-19
108,105,2015-01-19,2015-07-25
108,103,2011-04-10,2011-10-14
102,110,2015-12-23,2016-05-27
110,106,2020-06-22,2020-12-31
101,109,2010-05-02,2010-09-06
105,103,2020-11-07,2021-03-11
107,103,2016-09-26,2017-03-14
105,105,2023-06-09,2023-10-19
108,102,2013-01-17,2013-06-01
109,101,2018-03-16,2018-10-03
110,107,2023-10-09,2024-02-07
108,107,2010-03-25,2010-08-24
102,101,2012-03-13,2012-08-25
107,109,2018-05-17,2018-11-22
106,110,2012-03-15,2012-08-27
105,108,2016-04-16,2016-10-05
110,102,2020-03-06,2020-07-11
109,103,2019-09-17,2020-02-25
107,105,2010-12-24,2011-06-02
109,103,2013-01-12,2013-05-12
101,102,2011-09-29,2012-04-29
104,110,2023-02-26,2023-08-25
106,108,2018-01-16,2018-06-07
106,108,2010-08-22,2010-12-23
105,105,2014-07-22,2014-12-24
108,109,2012-11-25,2013-05-16
106,106,2010-08-31,2011-02-19
102,107,2011-03-18,2011-09-25
102,104,2011-01-11,2011-06-09
106,110,2021-09-23,2022-02-02
103,101,2020-09-18,2021-04-13
102,104,2015-04-20,2015-08-14
109,110,2023-11-02,2024-07-06
108,106,2019-08-18,2020-02-25
102,108,2023-10-19,2024-04-06
104,104,2011-10-26,2012-03-01
106,107,2020-08-07,2021-01-25
103,101,2019-06-04,2019-11-14
105,107,2021-07-29,2021-12-13
104,107,2012-11-15,2013-05-03
108,108,2020-08-27,2021-01-25
107,101,2012-11-15,2013-06-01
103,107,2019-08-24,2019-12-26
110,109,2023-12-14,2024-06-17
104,106,2017-08-06,2018-01-07
110,105,2019-03-08,2019-09-06
107,104,2012-06-11,2012-11-12
102,105,2010-04-17,2010-09-24
107,107,2010-05-08,2010-09-17
103,109,2010-08-21,2011-01-15
103,102,2012-08-04,2013-02-13
110,102,2022-10-03,2023-03-04
103,109,2016-01-14,2016-05-21
108,103,2020-09-10,2021-03-21
102,105,2012-07-25,2012-10-28
